ci_year,ci_term,si_grad,si_ent_gubun,agescale,si_sex,si_last_hak,schoarYn,accept_point,avg_logincnt,avg_att_time,avg_att_rate,avg_bbscnt,avg_startlogin,entYn,classcnt,pre_avg_te_avg,pre_avg_te_passrate,pre_gradcnt,counsel,stdResult
2017,2,4,2,20,1,3,0,35,8,18,60,0,6,0,1,2,100,6,0,0
2017,2,4,2,50,1,3,0,35,32,338,100,0,13,0,3,3.08,100,6,0,0
2017,2,4,2,40,1,2,1,70,32,416,100,0,13,0,4,2.5,100,4,0,0
2017,2,4,2,30,1,2,1,70,12,169,92.11,0,6,0,1,1.64,0,5,0,0
2017,2,4,2,30,1,2,1,70,18,31,97.37,0,8,0,1,0,0,5,0,0
2017,2,4,2,20,2,2,1,70,55,338,66.67,0,26,0,6,4,100,3,0,0
2017,2,4,2,20,2,2,1,70,11,25,91.58,0,9,0,4,2.53,0,4,0,0
2017,2,4,2,20,2,2,1,70,29,214,100,0,12,0,2,2.67,100,4,0,0
2017,2,4,2,20,2,2,0,70,19,67,100,0,8,0,2,2.92,100,5,0,0
2017,2,4,2,20,2,2,1,70,55,299,100,0,25,0,7,3.79,100,3,0,0
2017,2,4,2,20,2,2,1,70,32,520,100,0,12,0,4,2.5,100,5,0,0
2017,2,4,2,20,1,2,1,70,8,17,89.47,0,5,0,1,1.92,0,5,0,0
2017,2,4,2,20,1,2,0,70,26,169,100,0,14,0,1,2.4,0,5,0,0
2017,2,4,2,20,1,3,1,70,28,169,100,0,12,0,1,4.5,0,5,0,0
2017,2,4,2,20,2,2,0,70,12,52,92.11,0,5,0,1,1.75,0,5,0,0
2017,2,4,2,20,1,2,0,70,20,21,97.37,0,7,0,3,2.33,100,5,0,0
2017,2,4,2,20,2,2,0,70,36,476,93.16,0,13,0,5,2.83,100,5,0,0
2017,2,4,2,20,2,3,0,70,19,102,94.34,0,9,0,4,1.5,100,5,0,0
2017,2,4,2,50,1,3,1,70,40,33,100,0,16,0,1,3.5,100,5,0,0
2017,2,4,2,20,2,2,0,70,32,678,100,0,15,0,5,1.63,0,5,0,0
2017,2,4,2,20,2,2,1,70,16,7,92.11,0,7,0,1,2.08,0,4,0,0
2017,2,3,2,20,1,3,0,70,37,67,100,0,18,0,2,4.5,100,2,0,0
2017,2,4,2,40,2,2,0,70,16,31,86.84,0,7,0,1,3,100,5,0,0
2017,2,4,2,20,2,2,1,70,21,93,100,0,7,0,1,1.5,0,5,0,0
2017,2,4,2,20,1,3,1,70,11,41,91.88,0,4,0,4,2,100,5,0,0
2017,2,4,2,30,1,2,0,70,39,307,100,0,19,0,6,3.8,100,5,0,0
2017,2,4,2,30,1,2,1,70,32,109,100,0,13,0,6,2.75,100,3,0,0
2017,2,4,2,40,2,2,1,70,28,309,91.58,0,10,0,5,2.6,100,5,0,0
2017,2,4,2,20,2,2,0,70,58,97,100,0,22,0,4,3.5,100,4,0,0
2017,2,4,2,20,1,2,0,70,15,204,94.74,0,7,0,6,3.33,100,3,0,0
2017,2,4,2,30,2,2,0,70,41,193,100,0,21,0,2,4,100,3,0,0
2017,2,4,2,20,2,2,1,70,80,473,100,1,35,0,6,4.21,100,3,0,0
2017,2,4,2,20,1,2,1,70,29,156,91.05,0,8,0,5,3.43,100,3,0,0
2017,2,4,2,20,2,2,1,70,46,344,91.08,0,20,0,6,4.25,100,3,0,0
2017,2,4,2,20,1,3,1,70,45,775,100,0,17,0,7,3.91,100,3,0,0
2017,2,4,2,40,1,4,1,70,2,2,32.89,0,1,0,4,0,0,5,0,0
2017,2,4,2,30,1,2,1,70,15,25,97.37,0,8,0,1,2.33,0,5,0,0
2017,2,4,2,20,1,3,0,70,40,320,98.69,0,17,0,4,1.88,100,5,0,0
2017,2,4,2,50,1,3,1,70,24,29,100,0,10,0,1,3.5,100,5,0,0
2017,2,4,2,30,2,3,0,70,5,12,63.16,0,5,0,1,0,0,5,0,0
2017,2,4,2,40,2,2,0,70,19,67,100,1,12,0,1,2.5,100,5,0,0
2017,2,4,2,30,2,2,1,70,47,127,100,0,25,0,6,2.8,100,3,0,0
2017,2,4,2,40,2,2,0,70,22,315,100,0,9,0,4,3.17,100,5,0,0
2017,2,4,2,40,2,3,0,70,19,29,100,0,9,0,1,4.08,100,5,0,0
2017,2,4,2,20,2,2,0,70,18,58,100,0,9,0,2,2.5,100,4,0,0
2017,2,4,2,20,2,2,1,70,57,223,100,0,28,0,6,2.67,100,4,0,0
2017,2,4,2,30,2,2,1,70,46,67,100,1,23,0,2,4.25,100,4,0,0
2017,2,4,2,30,2,2,0,70,30,87,96.32,0,10,3,5,3.42,100,2,0,1
2017,2,4,2,30,2,3,1,70,53,96,100,0,23,0,5,1.5,0,5,0,0
2017,2,4,2,30,2,3,0,70,47,165,99.81,0,26,0,6,3.17,100,3,0,0
2017,2,4,2,30,1,2,1,70,13,57,91.06,0,2,0,2,2,100,5,0,0
2017,2,4,2,20,1,2,1,70,16,113,92.11,0,7,0,6,1.92,100,3,0,0
2017,2,4,2,20,2,2,0,70,28,135,97.37,0,10,0,2,3.13,100,5,0,0
2017,2,4,2,20,2,2,0,70,50,67,100,0,18,0,2,4.25,100,5,0,0
2017,2,4,2,20,1,2,0,70,35,215,100,0,14,0,6,3.25,100,3,0,0
2017,2,4,2,30,2,3,1,70,74,530,100,2,33,3,6,4.08,100,3,0,1
2017,2,4,2,20,2,2,0,70,21,158,82.63,0,8,0,5,2.1,100,5,0,0
2017,2,4,2,20,2,2,1,70,24,16,100,0,10,0,1,1,0,5,0,0
2017,2,4,2,20,1,2,1,70,46,303,100,0,21,0,4,4,100,5,0,0
2017,2,4,2,30,2,2,0,70,28,56,95.62,0,11,0,3,3,100,5,0,0
2017,2,4,2,40,1,3,0,70,16,169,100,0,7,0,1,3.5,100,5,0,0
2017,2,4,2,30,2,2,0,70,14,139,77.64,0,6,0,6,3.42,100,3,0,0
2017,2,4,2,30,1,2,0,70,69,404,99.56,0,25,0,6,3.5,100,4,0,0
2017,2,4,2,30,2,2,0,70,48,88,100,0,22,0,3,4,100,4,0,0
2017,2,4,2,40,1,2,0,70,76,413,100,6,33,0,5,3.64,100,3,0,0
2017,2,4,2,30,2,3,1,70,49,125,100,12,20,0,4,3.75,100,3,0,0
2017,2,4,2,40,2,2,1,70,30,70,100,0,11,0,1,4,100,5,0,0
2017,2,4,2,30,2,3,0,70,64,198,100,0,26,0,5,4.17,100,5,0,0
2017,2,4,2,30,1,2,1,70,71,226,100,0,28,0,6,4.25,100,3,0,0
2017,2,4,2,60,2,4,1,70,71,194,100,6,37,0,4,3.86,100,5,0,0
2017,2,4,2,40,1,3,1,70,26,112,100,0,11,0,3,3.6,100,4,0,0
2017,2,4,2,20,2,3,1,70,41,453,99.47,0,21,0,5,2.88,100,4,0,0
2017,2,4,2,20,1,2,0,70,26,45,100,0,13,0,1,2.67,0,4,0,0
2017,2,4,2,20,1,2,1,70,26,371,95.18,0,11,0,6,4.08,100,4,0,0
2017,2,4,2,30,1,2,1,70,49,236,100,0,23,0,6,3.67,100,3,0,0
2017,2,4,2,30,1,3,1,70,7,0,31.58,0,1,0,4,0,0,4,0,0
2017,2,4,2,20,2,2,0,70,20,267,100,0,10,0,3,2.42,100,4,0,0
2017,2,4,2,20,2,2,0,70,26,131,91.23,0,9,0,3,0.25,0,4,0,0
2017,2,4,2,20,1,2,0,70,40,202,97.69,1,15,0,6,2.33,100,3,0,0
2017,2,4,2,40,1,2,0,70,38,507,100,0,23,0,4,2.5,100,4,0,0
2017,2,4,2,30,2,2,1,70,38,187,100,0,15,0,4,4.5,100,3,0,0
2017,2,4,2,30,2,2,1,70,15,61,92.11,0,9,0,1,3.43,100,4,0,0
2017,2,4,2,40,2,2,1,70,103,312,100,1,43,0,7,4.5,100,2,0,0
2017,2,4,2,30,1,3,1,70,9,171,75,0,6,0,2,1.25,100,3,0,0
2017,2,4,2,20,2,2,0,70,39,33,100,0,13,0,1,4.17,100,4,0,0
2017,2,4,2,20,2,2,1,70,18,83,97.37,0,7,0,5,1.75,0,4,0,0
2017,2,4,2,30,1,2,1,70,27,31,97.78,0,14,0,1,2.6,100,4,0,0
2017,2,4,2,20,1,2,0,70,26,92,94.27,0,10,0,3,1.4,0,4,0,0
2017,2,4,2,20,1,2,1,70,18,202,100,0,9,0,2,4.36,100,4,0,0
2017,2,4,2,20,1,2,0,70,22,234,97.37,0,10,0,2,2.58,100,4,0,0
2017,2,4,2,30,1,2,1,70,49,507,100,0,21,0,6,4.4,100,3,0,0
2017,2,4,2,20,2,3,1,70,19,60,100,0,10,0,2,3.5,100,4,0,0
2017,2,4,2,20,2,2,0,70,13,11,100,0,6,0,1,2.88,0,4,0,0
2017,2,4,2,40,2,3,0,70,20,29,100,0,9,0,1,4.5,100,4,0,0
2017,2,4,2,20,2,2,1,70,67,241,100,0,30,0,6,3.75,100,3,0,0
2017,2,4,2,30,2,2,0,70,54,207,98.95,0,25,0,5,3.38,100,4,0,0
2017,2,4,2,20,1,2,0,70,45,371,100,0,23,0,3,3.67,100,4,0,0
2017,2,4,2,40,2,2,0,70,59,223,100,0,23,0,3,4.38,100,4,0,0
2017,2,4,2,30,2,4,1,70,36,121,94.74,0,14,0,3,4.42,100,4,0,0
2017,2,4,2,30,1,4,1,70,46,130,100,1,14,0,3,4.5,100,4,0,0
2017,2,4,2,20,1,2,0,70,6,0,32.46,0,4,0,6,2.17,100,4,0,0
2017,2,4,2,50,2,3,1,70,55,94,100,1,25,0,2,3,100,4,0,0
2017,2,4,2,40,1,2,1,70,51,347,96.26,0,23,0,5,2.8,100,4,0,0
2017,2,4,2,20,1,2,1,70,8,9,100,0,5,0,1,3.5,100,4,0,0
2017,2,4,2,20,2,2,0,70,36,371,100,0,16,0,3,2.58,100,3,0,0
2017,2,4,2,40,2,2,0,70,22,33,100,0,8,0,1,4,100,4,0,0
2017,2,4,2,40,1,2,0,70,31,67,100,0,16,0,2,3,100,4,0,0
2017,2,4,2,40,1,4,0,70,19,67,100,0,6,0,2,3,100,4,0,0
2017,2,4,2,30,1,4,0,70,14,67,90.79,0,6,0,2,2.2,0,4,0,0
2017,2,4,2,20,2,3,0,70,16,470,100,0,8,0,4,2.63,0,4,0,0
2017,2,4,1,30,1,1,0,0,76,262,100,0,35,0,5,3.58,100,7,0,0
2017,2,4,1,30,2,1,1,0,53,219,98.45,0,21,0,6,3.36,100,7,0,0
2017,2,4,1,60,1,1,1,0,73,301,88.07,0,41,0,6,3.17,100,7,0,0
2017,2,4,1,30,1,1,1,0,35,607,100,0,16,0,6,2.33,100,7,0,0
2017,2,4,1,20,1,1,0,0,49,138,99.61,0,15,0,6,2.38,100,7,0,0
2017,2,4,1,30,2,1,1,0,42,67,100,4,18,0,2,4.4,100,7,0,0
2017,2,4,1,40,2,1,1,0,81,299,100,0,35,0,6,2.83,100,7,0,0
2017,2,4,1,20,2,1,1,0,35,88,94.61,0,14,0,6,3.67,100,7,0,0
2017,2,4,1,30,2,1,1,0,42,507,100,0,22,0,5,2.86,100,7,0,0
2017,2,4,1,20,2,1,1,0,30,221,72.81,0,19,0,6,2.42,100,7,0,0
2017,2,4,1,20,2,1,1,0,89,652,98.25,0,41,0,6,3.42,100,7,0,0
2017,2,4,1,40,1,1,1,0,21,70,100,0,8,0,2,3,100,7,0,0
2017,2,4,1,40,1,1,1,0,41,442,97.81,0,16,0,6,2.67,100,7,0,0
2017,2,4,1,40,1,1,1,0,33,569,100,0,15,0,6,1.58,100,7,0,0
2017,2,4,1,30,2,1,1,0,54,187,100,0,21,0,5,2.92,100,7,0,0
2017,2,4,1,30,2,1,1,0,36,356,91.05,0,18,0,5,2.17,100,7,0,0
2017,2,4,1,30,1,1,1,0,56,371,100,0,23,0,7,3.75,100,7,0,0
2017,2,4,1,20,1,1,1,0,29,262,100,0,13,0,6,3.36,100,7,0,0
2017,2,4,1,30,2,1,1,0,39,190,100,0,14,0,5,3.4,100,7,0,0
2017,2,4,1,20,2,1,1,0,20,164,100,0,8,0,4,3.17,100,7,0,0
2017,2,4,1,20,1,1,0,0,33,405,100,0,13,0,3,3.5,100,7,0,0
2017,2,4,1,50,2,1,1,0,56,507,100,0,28,0,5,3.2,100,7,0,0
2017,2,4,1,40,1,4,1,0,66,491,100,0,36,0,6,3.5,100,7,0,0
2017,2,4,1,20,1,1,0,0,36,486,96.58,0,12,0,6,2.42,100,7,0,0
2017,2,4,1,20,1,1,1,0,51,499,100,0,26,0,5,3.75,100,7,0,0
2017,2,4,1,20,2,1,1,0,26,473,100,0,13,0,4,3.83,100,7,0,0
2017,2,4,1,20,2,1,1,0,25,502,91.67,0,7,0,7,3.64,100,7,0,0
2017,2,4,1,40,2,1,1,0,49,434,100,1,19,0,5,4.42,100,7,0,0
2017,2,4,1,40,2,1,0,0,23,238,100,0,11,0,3,4.3,100,7,0,0
2017,2,4,1,40,2,1,1,0,41,451,100,0,17,0,7,4.29,100,7,0,0
2017,2,4,1,40,2,1,1,0,74,485,100,0,26,0,6,3.33,100,7,0,0
2017,2,4,1,40,2,1,1,0,66,541,100,0,32,0,6,4.29,100,7,0,0
2017,2,4,1,40,2,1,1,0,65,511,99.56,5,29,0,6,3.86,100,7,0,0
2017,2,4,1,40,1,1,1,0,49,271,100,3,19,0,4,4.25,100,7,0,0
2017,2,4,1,40,1,1,1,0,53,676,100,2,22,0,6,3.33,100,7,0,0
2017,2,4,1,40,1,1,1,0,28,169,100,0,10,0,1,3.58,100,7,0,0
2017,2,4,1,30,1,1,1,0,25,258,100,0,9,0,6,2.67,100,7,0,0
2017,2,4,1,50,1,1,1,0,64,93,100,0,23,0,3,3.9,100,7,0,0
2017,2,4,1,40,1,1,0,0,22,417,100,0,9,0,4,2.92,100,7,0,0
2017,2,4,1,50,1,1,1,0,91,169,100,10,34,0,5,3.8,100,7,0,0
2017,2,4,1,50,2,1,1,0,69,440,100,0,31,0,5,3.42,100,7,0,0
2017,2,4,1,30,2,1,1,0,53,788,99.56,0,29,0,6,2.92,100,7,0,0
2017,2,4,1,30,2,1,1,0,36,93,99.12,0,16,0,3,4,100,7,0,0
2017,2,4,1,30,2,1,1,0,62,862,100,0,26,0,6,3.08,100,7,0,0
2017,2,4,1,30,1,1,1,0,40,390,100,0,17,0,5,2.67,100,7,0,0
2017,2,4,1,20,2,1,0,0,37,135,100,1,12,0,6,4,100,7,0,0
2017,2,4,1,30,2,1,1,0,36,507,100,1,18,0,3,3.42,100,7,0,0
2017,2,4,1,20,2,1,1,0,31,322,94.3,0,12,0,6,2.58,100,7,0,0
2017,2,3,1,20,2,1,0,0,52,429,100,8,25,0,6,4.33,100,5,0,0
2017,2,4,1,30,1,1,1,0,36,520,100,0,14,0,6,2.75,100,7,0,0
2017,2,4,1,40,1,1,1,0,34,284,100,0,16,0,4,3.33,100,7,0,0
2017,2,4,1,20,2,1,1,0,34,68,100,0,12,0,6,2.58,100,7,0,0
2017,2,4,1,30,1,1,1,0,35,117,100,0,15,0,6,3.25,100,7,0,0
2017,2,4,1,20,1,1,0,0,11,127,73.68,0,5,0,6,2.25,100,7,0,0
2017,2,4,1,50,1,1,1,0,62,220,100,0,26,0,5,3.42,100,7,0,0
2017,2,4,1,40,1,1,1,0,24,112,100,0,10,0,2,3.6,100,7,0,0
2017,2,4,1,30,1,1,0,0,40,540,100,0,15,0,4,2.25,100,7,0,0
2017,2,4,1,40,1,1,1,0,35,383,100,0,17,0,6,3.08,100,7,0,0
2017,2,4,1,40,1,1,1,0,39,647,100,0,17,0,6,2.67,100,7,0,0
2017,2,4,1,40,1,1,0,0,65,187,100,0,32,0,4,3.7,100,7,0,0
2017,2,4,1,20,1,1,1,0,57,281,100,0,25,0,3,3.83,100,7,0,0
2017,2,4,1,50,1,1,1,0,53,375,100,0,26,0,4,3.9,100,7,0,0
2017,2,4,1,40,1,1,0,0,53,439,100,0,22,0,6,2.92,100,7,0,0
2017,2,4,1,40,1,3,1,0,29,284,98.89,0,13,0,5,3.25,100,7,0,0
2017,2,4,1,30,1,1,1,0,31,372,100,0,18,0,5,4.15,100,7,0,0
2017,2,4,1,40,1,1,1,0,66,774,100,0,25,0,7,3.64,100,7,0,0
2017,2,4,1,50,1,1,0,0,56,85,100,0,20,0,2,3,100,7,0,0
2017,2,4,1,40,1,1,1,0,65,506,100,0,25,0,6,3.83,100,7,0,0
2017,2,4,1,30,1,1,1,0,42,608,100,0,19,0,6,3.08,100,7,0,0
2017,2,4,1,40,1,1,1,0,19,33,100,0,7,0,1,4,100,7,0,0
2017,2,4,1,40,1,1,1,0,49,344,100,3,18,0,5,3.83,100,7,0,0
2017,2,4,1,30,1,3,0,0,40,270,100,0,20,0,5,4.1,100,7,0,0
2017,2,4,1,20,2,1,1,0,10,97,62.28,0,7,0,6,1.5,0,7,0,0
2017,2,4,1,40,1,1,1,0,51,574,100,0,21,0,5,3.7,100,7,0,0
2017,2,4,1,30,1,1,1,0,27,543,100,0,12,0,6,2,0,7,0,0
2017,2,4,1,20,1,1,0,0,20,257,96.06,0,8,0,4,3.43,100,7,0,0
2017,2,3,1,50,1,3,1,0,101,507,100,5,41,0,6,3.5,100,6,0,0
2017,2,4,1,20,2,2,1,0,18,114,92.11,0,10,0,5,2.42,100,7,0,0
2017,2,4,1,40,1,1,1,0,45,288,100,0,18,0,3,3.57,100,7,0,0
2017,2,4,1,30,1,2,1,0,46,416,100,0,19,0,6,3.17,100,7,0,0
2017,2,4,1,30,1,1,1,0,64,642,100,0,26,0,6,3.79,100,7,0,0
2017,2,3,1,20,1,1,1,0,51,536,100,0,21,0,6,3.79,100,6,0,0
2017,2,4,1,50,1,1,1,0,51,281,100,3,26,0,5,4,100,7,0,0
2017,2,4,1,30,1,1,0,0,33,322,100,0,19,0,5,1.67,100,7,0,0
2017,2,4,1,30,1,1,1,0,56,437,100,0,21,0,5,4,100,7,0,0
2017,2,4,1,50,2,1,0,0,76,168,100,0,30,0,4,4.17,100,7,0,0
2017,2,4,1,40,1,1,1,0,38,265,100,0,21,0,3,3.6,100,7,0,0
2017,2,4,1,40,2,1,1,0,32,386,100,1,13,0,7,3.64,100,7,0,0
2017,2,4,1,40,2,1,1,0,51,979,100,0,21,0,7,3.5,100,7,0,0
2017,2,4,1,50,1,1,1,0,42,169,97.75,0,18,0,4,4.28,100,7,0,0
2017,2,4,1,30,2,1,0,0,53,236,100,0,16,0,5,3.57,100,7,0,0
2017,2,4,1,40,2,1,0,0,25,33,100,0,11,0,1,3.75,100,7,0,0
2017,2,4,1,30,2,1,1,0,56,232,100,0,18,0,6,3,100,7,0,0
2017,2,4,1,60,1,1,1,0,61,296,100,0,24,0,4,3.67,100,7,0,0
2017,2,4,1,40,2,1,1,0,32,498,84.81,0,17,0,5,3.59,100,7,0,0
2017,2,4,1,30,1,1,1,0,41,278,100,0,25,0,4,3.3,100,7,0,0
2017,2,4,1,40,2,1,1,0,71,450,100,0,27,0,5,2.92,100,7,0,0
2017,2,4,1,30,1,1,1,0,44,196,98.03,0,18,0,4,4.07,100,7,0,0
2017,2,4,1,40,1,1,1,0,62,291,100,0,31,0,6,3.3,100,7,0,0
2017,2,4,1,50,2,1,0,0,60,377,99.12,0,19,0,6,3,100,7,0,0
2017,2,4,1,30,2,1,1,0,34,127,100,0,8,0,6,3.08,100,7,0,0
2017,2,4,1,30,1,1,1,0,43,169,100,0,18,0,4,3.57,100,7,0,0
2017,2,4,1,20,1,1,1,0,33,293,97.14,0,9,0,6,3.2,100,7,0,0
2017,2,4,1,20,2,1,1,0,26,67,100,0,14,0,1,2.17,100,7,0,0
2017,2,4,1,40,2,1,1,0,67,333,100,0,30,0,5,3.75,100,7,0,0
2017,2,4,1,30,2,1,1,0,13,52,89.47,0,6,0,6,2.33,100,7,0,0
2017,2,4,1,20,1,1,1,0,35,309,100,0,17,0,6,3.75,100,7,0,0
2017,2,4,1,30,2,1,1,0,85,507,99.62,0,41,0,7,4.08,100,7,0,0
2017,2,4,1,40,2,1,1,0,81,101,100,1,36,0,3,4.21,100,7,0,0
2017,2,4,1,40,2,1,1,0,29,571,100,0,10,0,4,3.3,100,7,0,0
2017,2,4,1,20,2,1,1,0,72,518,100,0,34,0,5,3.86,100,7,0,0
2017,2,4,1,20,2,1,0,0,47,401,100,0,19,0,7,4,100,7,0,0
2017,2,4,1,30,2,1,1,0,31,333,97.37,0,16,0,5,3.38,100,7,0,0
2017,2,4,1,40,2,1,0,0,44,670,99.56,0,18,0,6,3.08,100,7,0,0
2017,2,4,1,20,2,1,0,0,66,236,100,0,29,0,4,3.18,100,7,0,0
2017,2,4,1,30,1,1,1,0,17,383,100,0,7,0,3,3.33,100,7,0,0
2017,2,4,1,30,1,1,0,0,74,423,100,0,35,0,6,2.42,100,7,0,0
2017,2,4,1,30,2,3,1,0,52,462,94.61,7,21,0,7,4.4,100,7,0,0
2017,2,4,1,40,1,2,1,0,45,506,100,0,22,0,6,3.08,100,7,0,0
2017,2,4,1,60,2,1,1,0,109,179,100,8,44,0,4,3.92,100,7,0,0
2017,2,4,1,20,2,1,1,0,16,86,97.31,0,6,0,5,3.64,100,7,0,0
2017,2,4,1,40,2,3,1,0,28,59,100,0,12,0,2,4.1,100,7,0,0
2017,2,4,1,30,2,1,1,0,48,188,99.34,0,22,0,4,3,100,7,0,0
2017,2,4,1,40,2,1,1,0,38,230,100,0,19,0,7,4.29,100,7,0,0
2017,2,4,1,30,1,1,1,0,40,199,100,0,13,0,4,3.53,100,7,0,0
2017,2,4,1,30,1,1,1,0,76,331,100,0,36,0,7,3.75,100,7,0,0
2017,2,4,1,40,2,1,0,0,84,358,99.47,0,39,0,5,3.42,100,7,0,0
2017,2,4,1,60,2,1,0,0,108,845,100,3,44,0,7,4.07,100,7,0,0
2017,2,4,1,30,1,1,1,0,52,263,100,0,22,0,6,4.08,100,7,0,0
2017,2,4,1,30,1,1,0,0,34,548,100,0,16,0,5,2.3,100,7,0,0
2017,2,4,1,30,1,3,1,0,52,608,100,1,22,0,6,4.17,100,7,0,0
2017,2,4,1,20,2,1,0,0,40,642,100,0,12,0,5,3.92,100,7,0,0
2017,2,4,1,30,1,1,1,0,64,322,100,1,28,0,5,3.79,100,7,0,0
2017,2,4,1,20,2,1,1,0,38,38,100,0,18,0,2,4,100,7,0,0
2017,2,4,1,30,2,1,1,0,24,387,95.18,0,10,0,6,3.08,100,7,0,0
2017,2,4,1,20,2,1,1,0,65,982,100,0,32,0,7,4.21,100,7,0,0
2017,2,4,1,20,2,1,0,0,15,172,94.74,0,9,0,4,0.5,0,7,0,0
2017,2,4,1,20,2,1,0,0,49,250,100,0,15,0,6,2.33,100,7,0,0
2017,2,3,1,20,1,1,0,0,15,131,81.01,0,7,0,4,1.38,0,5,0,0
2017,2,4,1,40,1,1,1,0,31,101,100,0,14,0,3,4,100,7,0,0
2017,2,4,1,20,1,1,1,0,32,569,94.33,0,11,0,5,2,100,7,0,0
2017,2,4,1,20,1,1,0,0,24,281,100,0,11,0,4,3.43,100,7,0,0
2017,2,4,1,20,2,1,1,0,30,519,99.47,0,15,0,5,2.5,100,7,0,0
2017,2,4,1,40,1,1,0,0,60,540,100,0,26,0,4,4.25,100,7,0,0
2017,2,4,1,30,1,3,1,0,58,202,100,0,19,0,4,3.67,100,7,0,0
2017,2,4,1,20,1,3,1,0,101,455,100,0,47,0,7,4.29,100,7,0,0
2017,2,4,1,20,1,1,1,0,58,270,100,2,22,0,4,4.42,100,7,0,0
2017,2,4,1,30,1,1,1,0,39,408,100,0,21,0,4,3.29,100,7,0,0
2017,2,4,1,30,1,1,1,0,35,305,100,0,13,0,7,3.93,100,7,0,0
2017,2,4,1,30,1,1,1,0,36,508,100,0,15,0,6,3.58,100,7,0,0
2017,2,4,1,30,1,3,1,0,44,304,100,0,16,0,4,3.21,100,7,0,0
2017,2,4,1,40,2,1,1,0,34,448,93.16,0,17,0,5,2.2,100,7,0,0
2017,2,4,1,20,2,1,1,0,22,304,88.57,0,12,0,6,2.33,100,7,0,0
2017,2,4,1,20,1,1,0,0,75,418,100,0,31,0,5,4.25,100,7,0,0
2017,2,4,1,30,2,1,1,0,21,101,100,0,8,0,3,4,100,7,0,0
2017,2,4,1,50,2,1,1,0,64,453,100,8,25,0,6,4.08,100,7,0,0
2017,2,4,1,30,1,1,1,0,42,347,100,0,18,0,5,3.5,100,7,0,0
2017,2,4,1,30,2,1,1,0,29,300,93.15,0,13,0,5,2.67,100,7,0,0
2017,2,4,1,20,1,1,1,0,41,421,100,0,17,0,6,2.75,100,7,0,0
2017,2,4,1,30,1,1,1,0,20,45,97.06,0,7,0,1,2.67,100,7,0,0
2017,2,4,1,40,1,1,1,0,32,946,100,0,14,0,7,3.58,100,7,0,0
2017,2,4,1,50,2,1,1,0,48,652,100,0,19,0,6,2.92,100,7,0,0
2017,2,4,1,40,2,1,0,0,30,215,100,0,13,0,6,2.67,100,7,0,0
2017,2,4,1,50,2,1,1,0,79,430,99.25,0,31,0,7,4.14,100,7,0,0
2017,2,4,1,50,1,1,1,0,47,574,100,0,20,0,4,3.5,100,7,0,0
2017,2,4,1,40,2,1,1,0,58,375,100,0,25,0,5,4.3,100,7,0,0
2017,2,4,1,60,2,3,1,0,71,501,98,3,31,0,6,3.9,100,7,0,0
2017,2,4,1,50,1,1,1,0,40,507,100,0,17,0,6,3.29,100,7,0,0
2017,2,4,1,40,2,1,1,0,44,337,100,0,18,0,4,3.93,100,7,0,0
2017,2,4,1,40,1,1,1,0,53,397,100,1,19,0,7,3.75,100,7,0,0
2017,2,4,1,40,1,1,0,0,56,539,100,0,22,0,6,3.58,100,7,0,0
2017,2,4,1,20,2,1,1,0,27,195,100,0,11,0,2,3.6,100,7,0,0
2017,2,4,1,20,2,1,1,0,32,746,99.02,0,17,0,6,3.67,100,7,0,0
2017,2,4,1,50,1,1,1,0,45,304,100,0,15,0,3,4.29,100,7,0,0
2017,2,4,1,50,1,1,1,0,82,135,100,0,31,0,4,4.08,100,7,0,0
2017,2,4,1,30,1,3,1,0,43,271,100,0,20,0,4,3.11,100,7,0,0
2017,2,4,1,40,2,1,1,0,59,169,100,0,30,0,5,3.08,100,7,0,0
2017,2,4,1,50,1,1,0,0,103,305,100,0,45,0,4,3.6,100,7,0,0
2017,2,4,1,20,2,3,1,0,23,338,100,0,12,0,2,4.07,100,7,0,0
2017,2,4,1,40,1,1,0,0,19,67,97.37,0,7,0,1,3,100,7,0,0
2017,2,4,1,20,2,1,1,0,27,80,97.2,0,13,0,4,3.63,100,7,0,0
2017,2,4,1,20,2,1,0,0,54,804,100,0,14,0,6,2.58,0,7,0,0
2017,2,4,1,30,1,1,1,0,23,374,100,0,8,0,3,3.79,100,7,0,0
2017,2,4,1,50,1,1,1,0,44,294,100,0,15,0,6,2,100,7,0,0
2017,2,4,1,20,1,1,0,0,29,564,93.95,0,14,0,5,2.13,100,7,0,0
2017,2,4,1,20,1,1,0,0,11,63,78.95,0,4,0,4,2,0,7,0,0
2017,2,4,1,30,1,1,1,0,28,506,100,0,13,0,5,3.42,100,7,0,0
2017,2,4,1,20,1,1,1,0,34,752,100,0,20,0,6,3.5,100,7,0,0
2017,2,4,1,20,2,1,1,0,22,304,97.37,0,9,0,4,3.42,100,7,0,0
2017,2,4,1,20,2,1,0,0,47,101,100,0,22,0,3,3.58,100,7,0,0
2017,2,4,1,20,2,1,1,0,74,288,100,0,30,3,6,3.17,100,7,0,1
2017,2,4,1,30,2,1,1,0,23,275,93.71,0,10,0,5,3.64,100,7,0,0
2017,2,4,1,30,2,1,1,0,55,571,100,0,24,0,6,3.38,100,7,0,0
2017,2,4,1,30,1,1,0,0,29,450,100,0,11,0,6,2.75,0,7,0,0
2017,2,4,1,50,1,1,1,0,57,191,100,0,20,0,6,3.58,100,7,0,0
